Name,Relative lattice energy (kJ/mol),No. of hydrogen bonds, No. of hydrogen bonds per hydrogen-bond site,No. of parallel pi-pi stacking modes,Density (g/cm^3),Largest included sphere (Ang),Largest free sphere (Ang),Largest included sphere along free sphere path (Ang),Accessible surface area (m^2/g),Accessible pore volume (cm^3/g),Pore dimensionality,AffinityPropagation
100020030606228,93.19290000000001,6,0.5,4,0.7708,7.51562,6.27348,7.50129,2546.83,0.243144,2,32
1000200301314963,90.4325,4,0.3333333333333333,4,0.7844,8.81939,6.27255,8.81757,2214.88,0.268926,2,21
100020030137772,86.69560000000001,6,0.5,3,0.9296,6.63912,6.26646,6.62828,1465.51,0.113546,1,39
100020030611649,72.85300000000001,6,0.5,3,0.8785,7.2598,6.25944,7.24633,1767.87,0.167442,1,39
100020030029544,88.857,6,0.5,3,0.754,7.49157,6.25091,7.49157,2544.69,0.269734,2,32
100020030565768,66.6575,6,0.5,7,0.7784,8.98456,6.24981,8.98456,2130.87,0.249176,1,21
1000200308815986,97.86779999999999,6,0.5,2,0.9589,6.902,6.24961,6.84581,1057.05,0.0789965,1,40
100020031488750,57.9924,6,0.5,7,1.0458,6.84103,6.23247,6.84103,786.814,0.0582867,1,34
1000200314835545,79.62950000000001,6,0.5,1,0.721,11.27461,6.22626,11.27461,2573.13,0.324189,3,15
1000200301312695,94.118,6,0.5,0,0.8952,6.97975,6.21378,6.97975,1656.84,0.142617,2,39
100020030567375,87.55529999999999,6,0.5,4,0.8167,7.15003,6.21287,7.14811,2117.27,0.178473,2,42
100020030567534,64.89150000000001,6,0.5,7,1.0713,7.55363,6.20684,7.54559,884.175,0.0788181,1,22
100020030021315,88.6465,6,0.5,3,0.7173,7.61362,6.20388,7.60399,2862.77,0.32847,2,32
1000200307711259,78.04769999999999,6,0.5,6,1.0873,7.69839,6.19919,7.69839,750.572,0.0678337,1,17
1000200301511053,81.9436,6,0.5,3,0.943,6.97286,6.19592,6.97286,1404.86,0.141159,1,39
10002003015184,94.8537,6,0.5,0,0.8593,6.90113,6.19012,6.89614,1688.89,0.152199,1,39
100020030146279,92.1858,6,0.5,0,0.8702,8.94027,6.18385,8.92474,1631.1,0.198379,1,14
100020030614501,72.84909999999999,6,0.5,3,0.9354,6.95552,6.18115,6.952,1568.6,0.138746,1,39
100020030142525,77.49199999999999,6,0.5,3,0.862,7.01077,6.16614,6.99649,1778.65,0.171372,1,42
1000200300211993,65.6231,6,0.5,3,0.9725,6.74501,6.16322,6.74501,1277.14,0.105241,1,45
100020030196700,94.3192,6,0.5,0,0.9399,6.99463,6.16185,6.98983,1194.5,0.101849,1,27
100020030147795,90.36670000000001,6,0.5,3,1.0573,6.83478,6.16046,6.83478,813.479,0.0702637,1,34
100020030144642,82.68369999999999,6,0.5,3,0.8046,7.04944,6.15669,7.04405,2227.74,0.176491,2,38
100020030022675,87.3349,6,0.5,4,0.8659,8.15442,6.15554,8.15442,1714.59,0.172179,1,47
100020030187236,96.6249,6,0.5,0,0.8992,7.50665,6.15464,7.48878,1645.61,0.145605,1,39
100020030132987,92.929,6,0.5,0,0.9427,6.52639,6.14821,6.52639,1349.91,0.0989372,1,45
1000200301315738,94.26159999999999,6,0.5,0,0.8268,7.43903,6.14691,7.42285,1991.39,0.193182,2,42
100020030152766,99.47970000000001,6,0.5,4,0.8598,6.73248,6.14082,6.63373,1942.85,0.169406,1,42
100020030132934,90.1873,6,0.5,0,0.8301,7.36628,6.12586,7.36628,1971.86,0.171697,1,42
100020030194446,94.8255,6,0.5,0,0.8804,6.63792,6.12233,6.63792,1505.93,0.110259,1,39
1000200301310492,93.52510000000001,6,0.5,3,1.1051,7.2496,6.12021,7.2496,715.863,0.0621989,1,48
1000200301510368,90.77520000000001,6,0.5,3,0.7097,7.6808,6.11725,7.66944,2846.74,0.318627,2,23
10002003061756,94.3073,6,0.5,0,0.9774,6.44216,6.09987,6.43301,1111.8,0.0820187,1,45
100020030027446,77.6685,6,0.5,3,1.0376,7.17248,6.09445,7.17248,826.718,0.0728526,1,34
100020030881156,89.4436,6,0.5,0,0.8714,7.38699,6.0921,7.38699,1840.47,0.148958,3,42
100020030606921,89.72970000000001,6,0.5,5,0.8749,6.83014,6.08623,6.83014,1961.92,0.156123,2,42
1000200301511201,95.2055,6,0.5,1,0.949,6.81389,6.08512,6.80264,1542.49,0.115801,2,39
100020030023131,96.53299999999999,6,0.5,3,0.7433,7.45345,6.07853,7.45345,2704.91,0.269064,3,32
100020030136184,80.5726,6,0.5,1,1.0055,6.91555,6.0779,6.91436,927.929,0.0742639,1,27
100020030615791,76.8646,6,0.5,3,0.9321,6.82249,6.06989,6.78942,1617.43,0.131638,1,39
100020030144705,99.011,6,0.5,0,0.7743,8.38875,6.064,8.23049,2338.29,0.253627,2,26
100020030153481,82.50200000000001,6,0.5,3,0.9986,6.71138,6.05801,6.71138,1278.4,0.104888,1,45
100020030142405,82.06819999999999,6,0.5,3,0.9097,6.74116,6.05631,6.73708,1610.47,0.140134,1,39
100020030608878,88.506,6,0.5,0,0.8421,7.19739,6.04335,7.18593,2061.71,0.170492,2,42
100020030294794,93.58500000000001,6,0.5,0,0.8146,7.21121,6.04161,7.21121,2261.0,0.168929,2,38
100020030562206,86.8698,6,0.5,4,0.8207,6.86752,6.02311,6.85981,2181.37,0.179108,2,38
100020030884706,94.971,6,0.5,0,0.8434,9.35111,6.02262,9.35111,1513.27,0.179834,3,25
10002003013126,85.15450000000001,6,0.5,6,0.9012,7.00566,6.01831,6.9375,2058.67,0.130669,2,42
100020030563664,82.94829999999999,6,0.5,4,0.7678,9.50526,6.01431,7.96989,2363.07,0.268023,2,26
100020030157129,69.6705,6,0.5,0,1.008,6.90437,6.01141,6.90437,937.318,0.0732153,1,36
100020030155041,93.92349999999999,6,0.5,8,1.0438,6.76227,6.00599,6.76227,990.029,0.074705,1,36
100020030156405,94.39089999999999,6,0.5,4,0.88,7.0268,6.00094,7.01777,1932.76,0.129466,1,42
1000200314822757,41.8999,6,0.5,7,1.0947,6.5601,5.99951,6.5601,797.743,0.0554317,1,34
100020030158250,77.12,6,0.5,0,1.029,7.41898,5.99614,7.41898,995.196,0.0851224,1,22
1000200306012249,99.7936,6,0.5,0,0.9946,6.86486,5.99573,6.85742,822.977,0.0690101,1,31
100020030134579,77.787,6,0.5,3,0.8812,7.63779,5.98712,7.63779,1756.03,0.14913,2,39
1000200301310582,98.19739999999999,6,0.5,0,0.8274,6.37222,5.97669,6.37222,2120.65,0.132276,2,42
10002003060729,79.5187,6,0.5,0,1.0005,6.89947,5.97602,6.88955,917.176,0.0738918,1,43
1000200301313170,90.0668,6,0.5,3,1.0375,7.2673,5.97198,7.15154,1136.38,0.0752243,1,36
1000200301313959,77.18860000000001,6,0.5,5,0.9584,7.43937,5.97115,7.43937,1366.57,0.112128,1,39
10002003019651,49.99420000000001,6,0.5,6,1.116,6.21402,5.96575,6.19407,893.461,0.074585,1,48
100020030143323,95.2347,6,0.5,4,0.6545,7.86742,5.95505,7.7949,3267.49,0.385702,2,28
10002003014601,79.5683,6,0.5,2,0.9199,6.63412,5.93994,6.63412,1605.83,0.12258,1,39
1000200306011062,94.51169999999999,6,0.5,0,1.0099,7.00327,5.93227,6.98876,974.995,0.0673649,1,36
100020030182195,94.6454,6,0.5,0,0.8022,8.08093,5.93056,8.0491,2092.57,0.193464,1,21
100020030152605,94.2278,6,0.5,0,0.9002,6.79502,5.92949,6.79502,1682.97,0.119081,1,39
1000200301314614,99.79150000000001,6,0.5,4,1.0232,6.55396,5.92483,6.43137,1013.79,0.0576506,2,36
10002003002398,70.1557,6,0.5,3,0.855,8.29319,5.92109,8.29319,1412.7,0.131246,1,25
100020030601254,96.9571,6,0.5,1,0.9877,7.06819,5.9191,7.05019,1196.28,0.088562,1,45
100020030612618,97.46860000000001,6,0.5,3,1.044,6.38664,5.91843,6.38313,960.983,0.0547798,1,36
10002003088425,74.00370000000001,6,0.5,5,1.0375,6.9982,5.91534,6.83041,1056.33,0.0871517,1,36
1000200300511007,97.66909999999999,6,0.5,0,0.9535,7.21817,5.91379,6.77455,1085.12,0.0995564,1,34
100020030153335,84.6265,6,0.5,2,0.8023,7.87626,5.91022,7.87626,2205.13,0.203302,1,21
100020030135683,99.7345,6,0.5,3,1.0159,6.51601,5.90761,6.43002,1224.14,0.0696487,2,45
1000200314819383,93.64869999999999,6,0.5,2,0.8297,10.05004,5.90555,10.05004,1881.8,0.207051,2,53
1000200308813504,96.8229,6,0.5,3,0.804,7.17173,5.90073,6.22504,2685.99,0.161545,3,32
100020030601401,88.3929,6,0.5,0,0.8315,6.6253,5.90035,6.546,2126.41,0.154972,2,42
100020030561978,69.88730000000001,6,0.5,0,1.027,6.95761,5.89753,6.95761,988.741,0.0896413,1,36
100020030022932,89.53559999999999,6,0.5,0,0.7534,7.20546,5.89376,7.11584,2513.09,0.242759,2,32
1000200306011600,88.8604,6,0.5,0,0.8939,7.96661,5.88921,7.94654,1304.12,0.121772,1,29
100020030144529,88.48349999999999,6,0.5,0,0.8271,7.18418,5.88371,7.16944,1999.84,0.169457,1,42
100020030153402,98.9896,6,0.5,6,0.802,7.55695,5.87842,7.55174,2404.97,0.235717,2,38
100020030135623,93.00210000000001,6,0.5,0,0.8613,7.45673,5.86324,7.45673,1929.84,0.152576,2,42
1000200301513008,93.1805,6,0.5,4,0.8491,6.34449,5.85955,6.34449,1988.42,0.144095,1,35
1000200301312233,99.9553,6,0.5,0,0.9272,7.44045,5.85134,7.44045,1070.21,0.0861835,2,40
100020030137209,98.8476,6,0.5,0,0.8694,6.7591,5.84923,6.74831,1799.7,0.125228,1,46
100020030156481,91.34819999999999,6,0.5,7,0.9717,7.2601,5.84804,7.2601,1254.51,0.0976075,2,45
10002003009823,93.25899999999999,6,0.5,0,0.9823,6.55821,5.82296,6.55821,1186.81,0.086192,1,45
100020030143521,61.25460000000001,6,0.5,3,1.1591,6.16363,5.82291,6.16291,633.911,0.0437726,1,48
100020030607545,94.8289,6,0.5,1,0.8846,6.57241,5.8135,6.46586,1843.66,0.115577,1,46
1000200301511172,83.4785,6,0.5,3,0.7402,7.16565,5.81171,7.14864,2843.7,0.270977,2,32
100020030159641,94.26570000000001,6,0.5,0,0.8827,7.99053,5.80752,7.90805,1688.15,0.150872,1,39
1000200308822194,98.8193,6,0.5,0,1.0171,5.88281,5.80718,5.88138,1198.89,0.0392009,1,31
100020030564171,86.9914,6,0.5,3,0.9161,7.5813,5.80661,7.55665,1610.4,0.153095,1,39
100020030606523,95.11089999999999,6,0.5,0,0.8928,7.41555,5.80406,7.40813,1616.1,0.133683,2,39
100020030135815,93.6106,6,0.5,3,0.8887,7.04279,5.8006,6.31061,1720.96,0.12186,1,46
100020030154743,98.3689,6,0.5,0,1.06,6.34161,5.79341,6.31711,619.05,0.0489413,1,34
100020030158438,74.39590000000001,6,0.5,2,0.9093,7.34231,5.78958,7.34231,1751.7,0.147824,2,39
1000200301512593,99.31649999999999,6,0.5,3,0.8034,7.74798,5.78565,7.74115,2140.84,0.197563,2,21
100020030153558,91.15119999999999,6,0.5,3,0.9328,6.99525,5.78527,6.99525,1321.34,0.113212,1,29
1000200301510928,86.08860000000001,6,0.5,3,0.8407,7.39485,5.78418,7.3773,2001.42,0.134164,3,42
100020030601351,93.44579999999999,6,0.5,2,0.9141,7.66472,5.77805,7.38273,1386.78,0.106674,2,39
100020030153911,78.8707,6,0.5,3,1.0598,6.63278,5.77791,6.62986,1081.77,0.0762561,1,36
100020030022938,81.37289999999999,6,0.5,3,0.8682,7.42568,5.77236,7.42353,1935.12,0.144776,2,42
100020030158654,54.5549,6,0.5,6,0.8557,6.79439,5.76095,6.77864,2293.05,0.181354,2,38
1000200308820717,97.648,6,0.5,2,0.8391,8.25693,5.76093,8.24634,1970.47,0.141618,2,47
100020030188518,91.6884,6,0.5,0,0.6841,8.10568,5.75965,8.00138,3314.44,0.290893,3,28
100020030159224,90.92750000000001,6,0.5,2,0.8542,8.53196,5.75878,8.45817,1871.29,0.1677,2,47
10002003014998,85.6172,6,0.5,3,0.9651,6.40165,5.75725,6.39689,1058.54,0.071974,1,40
1000200301512451,66.239,6,0.5,4,0.8649,6.83475,5.7565,6.83475,1972.54,0.167361,3,42
100020030566327,88.56309999999999,6,0.5,3,0.862,6.28909,5.755,6.27983,2090.04,0.137383,2,42
100020030026122,90.2382,6,0.5,6,0.8099,7.54849,5.754,7.52551,2356.27,0.228701,2,38
1000200308821988,99.9608,6,0.5,2,0.9539,6.67956,5.74575,6.67594,1371.45,0.0872529,3,29
10002003002765,80.94839999999999,6,0.5,3,1.0447,6.98084,5.74536,6.98084,871.247,0.073314,1,34
1000200308823391,94.3621,6,0.5,0,0.9527,6.27098,5.74264,6.27027,1221.35,0.0689269,1,40
100020030601961,82.6636,6,0.5,3,1.0469,6.19452,5.74209,6.18698,1122.0,0.0725464,1,36
1000200314827331,74.73769999999999,6,0.5,1,0.9693,9.20128,5.73932,9.20128,1193.04,0.0978552,1,70
100020030193006,96.96019999999999,6,0.5,2,0.8486,7.09931,5.73502,7.09931,1987.31,0.131915,3,42
1000200301314943,80.29669999999999,6,0.5,1,1.0225,6.32753,5.72834,6.32753,882.155,0.0681387,1,31
100020030609240,98.6051,6,0.5,0,0.8874,8.61978,5.71179,8.51907,1607.67,0.17161,1,39
100020030153059,90.5163,6,0.5,6,0.8934,6.33653,5.70384,6.33414,1785.75,0.104407,3,46
100020030141446,85.1421,6,0.5,3,0.968,6.40348,5.69908,6.36636,1484.4,0.105535,1,54
100020030433249,90.53739999999999,6,0.5,2,0.9341,6.89986,5.69876,6.89124,1461.39,0.106051,2,39
100020030143154,75.6043,6,0.5,3,0.9227,6.52257,5.69159,6.51751,1607.68,0.099663,2,54
100020030157665,86.25120000000001,4,0.3333333333333333,3,0.9498,6.37453,5.69122,6.36859,1559.79,0.0921103,3,41
100020030158239,52.02260000000001,6,0.5,6,1.1566,6.07061,5.6758,6.06828,613.763,0.0365893,1,33
100020030145101,97.75640000000001,6,0.5,3,0.9512,6.39782,5.66212,6.204,1320.18,0.0873968,1,45
100020030132342,78.93799999999999,6,0.5,6,1.0468,5.86701,5.66181,5.8596,988.672,0.0519211,1,36
100020030131155,83.09270000000001,6,0.5,0,0.9204,6.44721,5.66112,6.44721,1515.74,0.0798731,2,54
100020030152200,77.6774,6,0.5,3,0.9527,7.01027,5.66091,7.01027,1478.71,0.116279,1,39
100020030147440,96.6209,6,0.5,0,0.8728,6.65309,5.65998,6.63462,1783.84,0.137733,2,46
100020030143911,70.9153,6,0.5,6,0.9033,6.90987,5.65194,6.88445,1718.58,0.106569,3,39
1000200301312951,88.9613,6,0.5,5,0.9016,7.79436,5.63399,7.76286,1562.81,0.137727,1,39
1000200300514,84.2013,6,0.5,0,0.9588,6.33865,5.63361,6.3238,1442.69,0.0899342,2,41
100020030144121,76.55709999999999,6,0.5,3,1.0213,6.17108,5.63343,6.15965,1142.39,0.0669255,1,36
1000200308817127,91.34790000000001,6,0.5,0,1.0045,6.67717,5.63208,6.67024,849.734,0.0582782,1,43
100020030153479,83.9574,6,0.5,0,0.9662,6.42521,5.6282,6.42521,1300.11,0.0955235,1,45
1000200305610388,91.08340000000001,6,0.5,0,0.9004,6.61936,5.62573,6.61362,1570.35,0.115043,1,39
100020030154686,81.49449999999999,6,0.5,1,0.985,6.78314,5.62548,6.76186,630.778,0.0457884,1,31
1000200314811128,84.34649999999999,6,0.5,0,0.8497,10.84279,5.61683,10.5331,1541.64,0.187891,1,53
100020030615193,64.61689999999999,6,0.5,4,0.9853,6.25883,5.61373,6.24406,1277.14,0.0834355,1,45
100020030146034,78.38569999999999,6,0.5,0,0.8844,8.46029,5.60615,8.46029,1779.99,0.163727,1,47
100020030153348,90.10480000000001,6,0.5,3,0.8718,6.68752,5.60429,6.63048,1767.3,0.1305,2,46
100020030139571,97.36240000000001,6,0.5,0,0.8645,6.88575,5.60369,6.88575,1795.74,0.150988,1,42
100020030157404,95.4022,6,0.5,0,0.7172,9.20829,5.60305,9.20829,2822.79,0.287983,3,26
10002003014551,59.31620000000001,6,0.5,0,1.0178,5.97885,5.60178,5.97885,1083.02,0.0640371,1,36
100020030152051,96.5986,6,0.5,0,0.9958,6.41314,5.59999,6.41314,1219.42,0.0721993,1,45
100020030156777,90.0454,6,0.5,3,0.9101,7.5391,5.59248,7.50959,1439.06,0.116548,1,29
10002003056390,71.79599999999999,6,0.5,3,1.066,6.06539,5.58691,6.06346,545.701,0.0376813,1,31
100020030148104,82.08099999999999,6,0.5,1,0.9732,6.0028,5.58417,5.97107,1311.21,0.0736959,1,45
10002003029178,87.77539999999999,6,0.5,2,0.9244,6.49317,5.584,6.48662,1731.71,0.0967194,1,46
100020030569797,80.3777,6,0.5,3,1.0069,6.41078,5.5827,6.40624,1196.93,0.0827856,1,45
100020030619655,78.15,6,0.5,0,1.0346,5.98591,5.58032,5.9722,1149.59,0.0627976,1,36
100020030156173,89.001,6,0.5,3,0.9799,7.05635,5.58014,7.05171,1412.8,0.0997745,1,45
100020030186086,90.32660000000001,6,0.5,0,0.9834,6.24782,5.56248,6.21482,1317.95,0.0843966,1,45
1000200300211694,60.22810000000001,6,0.5,1,1.0007,6.2844,5.55851,6.27744,841.474,0.0643351,1,40
100020030151821,99.79230000000001,6,0.5,3,0.9326,7.51685,5.53909,7.5136,1083.9,0.0876703,1,40
100020030135964,95.1968,6,0.5,1,0.9006,7.13953,5.53832,7.13953,1571.62,0.11162,2,39
100020030615784,78.3132,6,0.5,0,0.9913,6.32611,5.53702,6.3214,1079.45,0.0707561,1,36
100020030606700,97.7844,6,0.5,0,0.8293,6.65062,5.53304,6.33812,2137.38,0.148712,2,42
100020030137945,73.07319999999999,6,0.5,4,0.7522,9.22692,5.52294,8.33042,2486.24,0.307332,2,26
1000200300210998,86.19749999999999,6,0.5,0,0.733,9.07733,5.52257,9.03027,2719.95,0.269809,3,26
1000200301510380,94.4409,6,0.5,0,0.8751,6.52462,5.52222,6.52271,1401.42,0.0832731,2,44
1000200301510765,93.41990000000001,6,0.5,1,0.9847,7.1651,5.51548,7.14514,1227.04,0.0885494,1,45
1000200308822672,64.46809999999999,6,0.5,5,1.0359,6.09456,5.51404,6.07976,1031.29,0.0599385,3,36
100020030148352,96.80189999999999,6,0.5,0,0.9488,6.40003,5.5122,6.39541,1143.93,0.0773936,1,45
100020030134178,96.2903,6,0.5,0,0.871,7.88928,5.50488,7.87482,1669.2,0.137188,1,39
100020030141178,72.75200000000001,6,0.5,3,0.931,6.47843,5.50443,6.47367,1589.57,0.123464,1,54
100020030193875,90.27709999999999,6,0.5,0,0.9511,6.05021,5.504,6.04196,955.829,0.0545591,1,40
100020030022445,73.24600000000001,6,0.5,3,0.922,6.58132,5.49775,6.52309,1371.98,0.110026,1,37
100020030141433,84.2217,6,0.5,6,0.8138,7.24663,5.49443,7.21355,2216.22,0.171114,1,38
100020030153333,96.0204,6,0.5,3,0.8911,8.33326,5.48199,8.13099,1761.41,0.144669,1,47
100020030886535,84.791,6,0.5,0,0.8706,9.11399,5.48136,9.11165,1778.19,0.088537,3,47
10002003019798,92.4651,6,0.5,0,1.0079,5.88844,5.46541,5.88155,664.363,0.0369196,1,31
1000200301313322,97.0299,6,0.5,3,0.8586,7.39197,5.4636,7.3632,1852.04,0.146221,2,42
10002003014625,94.49090000000001,6,0.5,0,0.8087,8.93378,5.4617,8.92667,1944.82,0.220314,1,21
1000200308811231,90.8339,6,0.5,4,0.7224,12.63831,5.46126,12.63831,2294.91,0.331192,3,24
100020030616073,84.16999999999999,6,0.5,0,0.8628,6.24796,5.46108,6.2431,2145.06,0.123645,3,42
100020030193710,90.41470000000001,6,0.5,0,0.8745,6.29089,5.45783,6.28004,1948.1,0.134716,1,42
100020030133715,80.99359999999999,6,0.5,5,0.8889,8.21736,5.45551,8.21736,1661.88,0.14805,1,39
100020030026476,99.852,6,0.5,0,0.7367,6.97725,5.45075,6.97725,2755.11,0.216224,2,32
100020030021359,82.84800000000001,6,0.5,0,0.7731,6.92235,5.43976,6.91762,2475.95,0.187733,2,38
100020030152152,79.12379999999999,6,0.5,0,0.9226,7.34962,5.43779,7.34962,1296.85,0.0863851,2,44
100020030156396,95.3896,6,0.5,0,0.7633,7.17856,5.43308,7.17856,2660.34,0.206618,3,32
1000200308812173,98.5469,6,0.5,0,0.9552,6.03518,5.4297,6.00687,1231.06,0.0540513,1,45
100020031487956,99.2036,6,0.5,0,0.7308,7.74006,5.41742,6.17181,3105.08,0.246961,3,32
1000200314813082,94.14959999999999,6,0.5,0,0.8507,7.37336,5.41564,6.55737,1977.46,0.124396,1,42
100020030154892,76.5274,6,0.5,3,0.8423,7.17927,5.41271,7.17876,2119.59,0.150542,3,42
1000200301313289,96.55789999999999,6,0.5,2,0.9212,7.26884,5.40929,7.26884,1569.9,0.119646,2,39
100020030094343,97.31710000000001,6,0.5,0,0.877,7.00737,5.40524,6.93072,1652.31,0.114691,1,39
100020030136754,99.351,6,0.5,3,0.9799,5.84211,5.40108,5.7827,807.238,0.05278,1,40
100020030616822,94.08600000000001,6,0.5,3,0.8518,6.25841,5.40106,6.25841,2181.78,0.133849,2,42
100020030142436,89.62799999999999,6,0.5,0,0.9871,6.21479,5.3919,6.21479,1121.49,0.0749346,1,45
100020030158614,54.4308,6,0.5,3,1.1718,5.66924,5.38956,5.66924,591.336,0.0330095,1,30
10002003019750,92.56139999999999,6,0.5,0,0.7771,7.38564,5.38821,7.36244,2555.83,0.195915,2,38
1000200301511901,92.8041,6,0.5,0,0.8043,8.93153,5.38101,8.93153,2042.69,0.203712,1,21
100020030155828,98.06360000000001,6,0.5,0,0.7856,7.5035,5.37829,7.5035,1673.98,0.156853,1,25
100020030569997,64.60810000000001,6,0.5,3,0.9814,6.74674,5.37674,6.70337,1258.08,0.0973838,2,44
100020030568641,94.618,6,0.5,0,0.856,6.01826,5.37659,6.0068,1948.67,0.119777,1,46
100020030156951,43.81440000000001,6,0.5,3,1.1956,6.02327,5.37571,6.02327,603.148,0.0378372,1,51
100020030619010,90.31649999999999,6,0.5,0,0.903,6.35776,5.37556,6.3183,1446.87,0.0821335,1,44
100020030022683,99.24600000000001,6,0.5,0,0.7684,6.97636,5.37448,6.96615,2392.06,0.177763,1,38
1000200301510252,95.5238,6,0.5,0,0.9561,6.63666,5.37442,6.62838,1300.37,0.0927336,1,45
100020030158473,85.79660000000001,6,0.5,1,0.9041,7.02994,5.374,7.02994,1579.7,0.124894,1,39
100020030616380,80.93369999999999,6,0.5,0,0.8657,6.56728,5.37286,6.34919,1790.59,0.130615,2,46
10002003013327,99.1029,6,0.5,3,0.7546,7.29722,5.37248,7.29249,2785.47,0.195263,3,32
100020030156234,93.64250000000001,6,0.5,0,0.8452,6.54703,5.3652,6.54156,1977.97,0.11724,3,42
1000200301511992,90.8304,6,0.5,3,0.8225,7.32734,5.36352,7.31251,2311.1,0.162082,3,38
100020030028294,79.63390000000001,6,0.5,3,0.7739,6.90618,5.36343,6.90491,2678.73,0.234935,2,32
10002003014253,93.0786,6,0.5,3,0.821,6.54653,5.3605,6.54603,2343.48,0.162707,3,38
100020030055389,78.5135,6,0.5,6,0.9897,6.49833,5.36046,6.49833,1315.42,0.0701851,2,45
1000200305611444,99.10640000000001,6,0.5,0,0.7699,8.73734,5.35657,7.17218,2268.46,0.200026,1,38
100020030143959,92.58439999999999,6,0.5,3,0.8706,6.12444,5.35631,6.1157,1898.13,0.122808,1,46
1000200314816543,81.0952,6,0.5,0,0.9423,7.48439,5.35228,7.48439,1382.17,0.0585811,1,39
100020030145187,92.90090000000001,6,0.5,3,0.9452,6.13077,5.34758,6.1222,1492.95,0.105986,1,54
10002003015269,89.3056,6,0.5,0,0.8554,7.23124,5.34693,7.23124,1787.35,0.153091,1,42
100020030142575,89.40450000000001,6,0.5,3,1.0127,6.24434,5.34687,6.24171,825.025,0.0467056,1,34
1000200314811105,71.263,6,0.5,1,1.0425,5.75123,5.34618,5.75123,851.434,0.0445194,1,58
100020030024527,61.1756,6,0.5,3,0.9447,6.98587,5.3426,6.98296,1429.14,0.113878,1,39
100020030071896,97.6543,6,0.5,0,0.8941,6.71223,5.34256,6.70421,1905.69,0.127709,1,46
100020030144552,72.14500000000001,6,0.5,3,0.9026,6.65127,5.33652,6.60727,1796.07,0.126849,1,46
10002003013829,82.37620000000001,6,0.5,0,0.8839,7.20624,5.33574,7.20624,1660.81,0.127925,1,39
100020030617767,75.064,6,0.5,3,0.9146,6.46263,5.33199,6.44608,1642.54,0.122954,1,54
100020030617692,76.49520000000001,6,0.5,1,0.9082,6.44683,5.33069,6.4322,1657.32,0.122633,1,54
10002003007542,82.96520000000001,6,0.5,0,0.9118,6.60482,5.32558,6.17516,1575.91,0.120315,1,54
100020030028985,46.15129999999999,6,0.5,6,0.8735,6.76957,5.32507,6.76957,2189.29,0.170824,2,42
100020030561746,91.5548,6,0.5,0,1.0212,6.34632,5.30335,6.15457,899.441,0.0536739,1,36
1000200301510045,95.2696,6,0.5,3,0.9434,6.65693,5.30115,6.65693,1457.58,0.102061,1,54
100020030567696,69.23349999999999,6,0.5,0,1.005,6.38429,5.29768,6.3276,1101.75,0.0614645,2,36
1000200301312567,84.2456,6,0.5,1,1.0235,5.60545,5.29358,5.60545,1184.96,0.0628893,1,45
100020030563153,91.2175,6,0.5,0,0.9068,6.02323,5.2921,6.01703,1859.29,0.0938962,2,46
100020030617385,73.89349999999999,6,0.5,2,0.9162,6.69838,5.28872,6.64961,1695.26,0.124229,1,39
10002003029894,78.09280000000001,6,0.5,0,0.9232,6.47405,5.27482,6.43859,1568.94,0.1144,1,54
1000200306011954,92.12,6,0.5,4,0.8499,6.47777,5.27415,6.46765,2100.08,0.139219,3,42
100020030134026,99.3818,6,0.5,0,0.8079,7.66699,5.27093,7.66431,2145.93,0.176511,2,42
100020030608136,80.80600000000001,6,0.5,0,0.9176,7.9484,5.26965,7.94683,1454.52,0.118455,2,39
100020030192972,97.2224,6,0.5,6,0.9429,6.04694,5.26278,6.04694,1530.7,0.0924278,1,54
100020030562228,96.60230000000001,6,0.5,0,0.933,6.1954,5.26204,6.15375,1261.12,0.0613946,2,44
100020030155223,89.2579,6,0.5,3,0.8679,7.40152,5.26125,7.40152,1982.84,0.123251,1,42
100020030136973,93.6276,6,0.5,0,0.8069,7.56151,5.26018,7.56151,2178.28,0.195791,2,38
100020030131163,86.16290000000001,6,0.5,2,1.0869,6.40214,5.24643,6.06424,713.168,0.0460394,1,58
100020030092625,79.1337,6,0.5,6,1.0669,6.19469,5.23824,6.19469,958.553,0.0609523,1,36
100020030143526,89.1643,6,0.5,0,0.9084,6.36748,5.23678,6.36748,1702.35,0.0955002,1,46
1000200301513106,92.39510000000001,6,0.5,1,0.8648,6.10219,5.23007,6.10219,1631.11,0.107049,1,35
100020030071362,97.064,6,0.5,2,0.7994,6.0658,5.22866,6.06493,2411.6,0.144863,2,38
100020030887910,93.5839,6,0.5,3,1.0062,5.62762,5.22577,5.62001,1091.74,0.0581478,1,58
1000200301511585,99.34119999999999,6,0.5,0,0.9938,5.70406,5.22289,5.70406,982.865,0.0346537,3,41
